============================================================
  ADS-B RECEIVER STATISTICS
============================================================
  Data points   : 362,666
  Unique aircraft: 760
  Date range    : 2025-11-20 to 2026-02-06
  Days of data  : 79
  Flight sessions: 8,432

------------------------------------------------------------
  TOP 760 — TIME IN AIRSPACE (cumulative observed time)
------------------------------------------------------------
  472. N1504R           1 visits   (total time: 6s)
  473. KFS123           1 visits   (total time: 4s)
  474. N223CW           1 visits   (total time: 2s)
  475. N898AJ           1 visits   (total time: 3s)
  476. N59PJ            1 visits   (total time: 24s)
  477. TG24             1 visits   (total time: 34s)
  478. TG57             1 visits   (total time: 38s)
  479. TG65             1 visits   (total time: 0s)
  480. N378BG           1 visits   (total time: 0s)
  481. N104QT           1 visits   (total time: 9s)
  482. N8795W           1 visits   (total time: 22s)
  483. VNT372           1 visits   (total time: 13s)
  484. N351WT           1 visits   (total time: 6s)
  485. N555WP           1 visits   (total time: 35s)
  486. CNS3311          1 visits   (total time: 45s)
  487. N970TX           1 visits   (total time: 41s)
  488. LXJ465           1 visits   (total time: 30s)
  489. SJJ209           1 visits   (total time: 33s)
  490. TWY944           1 visits   (total time: 26s)
  491. LXJ598           1 visits   (total time: 34s)
  492. JTL321           1 visits   (total time: 34s)
  493. PFT151           1 visits   (total time: 24s)
  494. IJA30            1 visits   (total time: 32s)
  495. N895CC           1 visits   (total time: 25s)
  496. EJA257           1 visits   (total time: 22s)
  497. N404BC           1 visits   (total time: 36s)
  498. N50TW            1 visits   (total time: 27s)
  499. N335FG           1 visits   (total time: 22s)
  500. N960RR           1 visits   (total time: 34s)
  501. N930J            1 visits   (total time: 38s)
  502. N6642J           1 visits   (total time: 22s)
  503. N355T            1 visits   (total time: 5s)
  504. EJA637           1 visits   (total time: 30s)
  505. N6FZ             1 visits   (total time: 19s)
  506. KFS171           1 visits   (total time: 31s)
  507. N422V            1 visits   (total time: 40s)
  508. PCH1             1 visits   (total time: 33s)
  509. N78RK            1 visits   (total time: 31s)
  510. NJM608           1 visits   (total time: 37s)
  511. EJA530           1 visits   (total time: 32s)
  512. KFS150           1 visits   (total time: 13s)
  513. N51EP            1 visits   (total time: 9s)
  514. N848             1 visits   (total time: 20s)
  515. N778GT           1 visits   (total time: 2s)
  516. N410DM           1 visits   (total time: 0s)
  517. N58219           1 visits   (total time: 27s)
  518. N725MS           1 visits   (total time: 0s)
  519. N590JL           1 visits   (total time: 1s)
  520. N2169W           1 visits   (total time: 7s)
  521. N2110A           1 visits   (total time: 1s)
  522. N663JN           1 visits   (total time: 2s)
  523. N8094T           1 visits   (total time: 1m 3s)
  524. N853HL           1 visits   (total time: 16s)
  525. N222AL           1 visits   (total time: 11s)
  526. EJA422           1 visits   (total time: 25s)
  527. N716XJ           1 visits   (total time: 11s)
  528. NJM998           1 visits   (total time: 31s)
  529. N6824P           1 visits   (total time: 32s)
  530. N401LX           1 visits   (total time: 34s)
  531. N902F            1 visits   (total time: 24s)
  532. N456FM           1 visits   (total time: 13s)
  533. TCN399           1 visits   (total time: 23s)
  534. N121TS           1 visits   (total time: 38s)
  535. N92TX            1 visits   (total time: 29s)
  536. EJM713           1 visits   (total time: 27s)
  537. N657C            1 visits   (total time: 58s)
  538. N345DZ           1 visits   (total time: 1s)
  539. EJA956           1 visits   (total time: 30s)
  540. LXJ397           1 visits   (total time: 24s)
  541. N729HZ           1 visits   (total time: 31s)
  542. N888             1 visits   (total time: 22s)
  543. N612RM           1 visits   (total time: 34s)
  544. LXJ303           1 visits   (total time: 35s)
  545. N278GA           1 visits   (total time: 21s)
  546. N6007C           1 visits   (total time: 22s)
  547. N711WV           1 visits   (total time: 1s)
  548. N327MP           1 visits   (total time: 12s)
  549. TFF959           1 visits   (total time: 0s)
  550. JTL882           1 visits   (total time: 2s)
  551. JTL980           1 visits   (total time: 0s)
  552. N96665           1 visits   (total time: 49s)
  553. EJM702           1 visits   (total time: 0s)
  554. N53DF            1 visits   (total time: 24s)
  555. JTZ765           1 visits   (total time: 30s)
  556. JTZ287           1 visits   (total time: 25s)
  557. N11024           1 visits   (total time: 15s)
  558. LOST37           1 visits   (total time: 13s)
  559. N4221Q           1 visits   (total time: 14s)
  560. N8533X           1 visits   (total time: 8s)
  561. N508JD           1 visits   (total time: 12s)
  562. N1071Z           1 visits   (total time: 40s)
  563. N736VX           1 visits   (total time: 4s)
  564. N313BK           1 visits   (total time: 22s)
  565. N3387R           1 visits   (total time: 23s)
  566. N430MW           1 visits   (total time: 25s)
  567. N394SP           1 visits   (total time: 34s)
  568. N531SJ           1 visits   (total time: 3s)
  569. N901LB           1 visits   (total time: 3s)
  570. N146EC           1 visits   (total time: 8s)
  571. RAIDR07          1 visits   (total time: 13s)
  572. N630WE           1 visits   (total time: 3s)
  573. N727MS           1 visits   (total time: 22s)
  574. N9894Y           1 visits   (total time: 14s)
  575. EJA278           1 visits   (total time: 28s)
  576. LXJ410           1 visits   (total time: 26s)
  577. N68VS            1 visits   (total time: 11s)
  578. EJA824           1 visits   (total time: 25s)
  579. EJA680           1 visits   (total time: 28s)
  580. N978PW           1 visits   (total time: 21s)
  581. N976DP           1 visits   (total time: 35s)
  582. N90CG            1 visits   (total time: 36s)
  583. EJM134           1 visits   (total time: 35s)
  584. N493JD           1 visits   (total time: 9s)
  585. N789JH           1 visits   (total time: 14s)
  586. N702             1 visits   (total time: 8s)
  587. JNX02            1 visits   (total time: 13s)
  588. N881RE           1 visits   (total time: 20s)
  589. TCN784           1 visits   (total time: 20s)
  590. EJA265           1 visits   (total time: 18s)
  591. N2643V           1 visits   (total time: 51s)
  592. EJA830           1 visits   (total time: 22s)
  593. N633PC           1 visits   (total time: 20s)
  594. N222CS           1 visits   (total time: 4s)
  595. N227MF           1 visits   (total time: 2s)
  596. N9580J           1 visits   (total time: 22s)
  597. N421RS           1 visits   (total time: 16s)
  598. CAP584           1 visits   (total time: 29s)
  599. TWY704           1 visits   (total time: 0s)
  600. N22AF            1 visits   (total time: 10s)
  601. N1163B           1 visits   (total time: 0s)
  602. SCW4827          1 visits   (total time: 2s)
  603. N56JP            1 visits   (total time: 1s)
  604. N5HT             1 visits   (total time: 1s)
  605. N4741X           1 visits   (total time: 27s)
  606. N340RF           1 visits   (total time: 7s)
  607. N28BJ            1 visits   (total time: 17s)
  608. N722AP           1 visits   (total time: 3s)
  609. N32AV            1 visits   (total time: 2s)
  610. N1090J           1 visits   (total time: 17s)
  611. N333SR           1 visits   (total time: 6s)
  612. N1813B           1 visits   (total time: 10s)
  613. TG61             1 visits   (total time: 12s)
  614. N110DK           1 visits   (total time: 34s)
  615. RTY131           1 visits   (total time: 25s)
  616. N70RF            1 visits   (total time: 29s)
  617. N918LT           1 visits   (total time: 23s)
  618. JTL3             1 visits   (total time: 24s)
  619. PCH604           1 visits   (total time: 30s)
  620. EJA414           1 visits   (total time: 35s)
  621. EJA884           1 visits   (total time: 25s)
  622. TG25             1 visits   (total time: 11s)
  623. N910GE           1 visits   (total time: 30s)
  624. EJA706           1 visits   (total time: 25s)
  625. N218KF           1 visits   (total time: 25s)
  626. N24293           1 visits   (total time: 24s)
  627. N881AF           1 visits   (total time: 22s)
  628. N8269B           1 visits   (total time: 1m 5s)
  629. N47RM            1 visits   (total time: 29s)
  630. N1WG             1 visits   (total time: 28s)
  631. N7NE             1 visits   (total time: 28s)
  632. N626UT           1 visits   (total time: 46s)
  633. N307EE           1 visits   (total time: 27s)
  634. N567JW           1 visits   (total time: 30s)
  635. QHD681           1 visits   (total time: 30s)
  636. N910PK           1 visits   (total time: 2s)
  637. N696NG           1 visits   (total time: 0s)
  638. EJA612           1 visits   (total time: 29s)
  639. N969GC           1 visits   (total time: 25s)
  640. EJA886           1 visits   (total time: 26s)
  641. N408DH           1 visits   (total time: 32s)
  642. N395GF           1 visits   (total time: 17s)
  643. EJA416           1 visits   (total time: 15s)
  644. N24PH            1 visits   (total time: 38s)
  645. EJA485           1 visits   (total time: 28s)
  646. N268VT           1 visits   (total time: 23s)
  647. N707NG           1 visits   (total time: 33s)
  648. N525PZ           1 visits   (total time: 18s)
  649. SDE755           1 visits   (total time: 27s)
  650. RAX555           1 visits   (total time: 23s)
  651. N487ER           1 visits   (total time: 30s)
  652. N415HS           1 visits   (total time: 35s)
  653. LXJ540           1 visits   (total time: 26s)
  654. PJC36            1 visits   (total time: 23s)
  655. N660PS           1 visits   (total time: 20s)
  656. N570DS           1 visits   (total time: 17s)
  657. N661M            1 visits   (total time: 22s)
  658. N612NG           1 visits   (total time: 29s)
  659. EJA529           1 visits   (total time: 33s)
  660. EJA533           1 visits   (total time: 38s)
  661. EJA314           1 visits   (total time: 38s)
  662. EJA922           1 visits   (total time: 39s)
  663. N18KS            1 visits   (total time: 31s)
  664. N651DR           1 visits   (total time: 17s)
  665. EJA544           1 visits   (total time: 33s)
  666. N989AR           1 visits   (total time: 32s)
  667. N475XP           1 visits   (total time: 13s)
  668. N84GH            1 visits   (total time: 0s)
  669. N210JV           1 visits   (total time: 15s)
  670. N927ML           1 visits   (total time: 8s)
  671. N277WG           1 visits   (total time: 27s)
  672. N139SH           1 visits   (total time: 15s)
  673. N492CG           1 visits   (total time: 1s)
  674. N800MD           1 visits   (total time: 22s)
  675. N572SG           1 visits   (total time: 0s)
  676. N275TB           1 visits   (total time: 13s)
  677. N883SC           1 visits   (total time: 29s)
  678. N585GC           1 visits   (total time: 39s)
  679. VPCIP            1 visits   (total time: 34s)
  680. N8300J           1 visits   (total time: 33s)
  681. EJM188           1 visits   (total time: 31s)
  682. N525PG           1 visits   (total time: 24s)
  683. JCY900           1 visits   (total time: 17s)
  684. LXJ392           1 visits   (total time: 23s)
  685. EJA889           1 visits   (total time: 26s)
  686. N462SW           1 visits   (total time: 20s)
  687. CBC868           1 visits   (total time: 13s)
  688. N34982           1 visits   (total time: 50s)
  689. PIKES42          1 visits   (total time: 48s)
  690. LIFELN1          1 visits   (total time: 19s)
  691. N71PP            1 visits   (total time: 0s)
  692. EVANS17          1 visits   (total time: 51s)
  693. N12JA            1 visits   (total time: 4s)
  694. N744EF           1 visits   (total time: 23s)
  695. CXK495           1 visits   (total time: 25s)
  696. EJA975           1 visits   (total time: 19s)
  697. N710             1 visits   (total time: 29s)
  698. N64PW            1 visits   (total time: 57s)
  699. N244U            1 visits   (total time: 20s)
  700. EJA469           1 visits   (total time: 27s)
  701. N201AH           1 visits   (total time: 32s)
  702. N68MJ            1 visits   (total time: 35s)
  703. N185HJ           1 visits   (total time: 38s)
  704. NGF7579          1 visits   (total time: 21s)
  705. N28FY            1 visits   (total time: 26s)
  706. N22265           1 visits   (total time: 32s)
  707. N707PD           1 visits   (total time: 43s)
  708. N9614H           1 visits   (total time: 35s)
  709. N717TV           1 visits   (total time: 13s)
  710. N858ZG           1 visits   (total time: 26s)
  711. N681DB           1 visits   (total time: 17s)
  712. N3343Q           1 visits   (total time: 26s)
  713. SWIFT11          1 visits   (total time: 2s)
  714. N256SW           1 visits   (total time: 14s)
  715. N715MN           1 visits   (total time: 27s)
  716. N84UP            1 visits   (total time: 24s)
  717. JAS302           1 visits   (total time: 28s)
  718. N707GP           1 visits   (total time: 24s)
  719. EJA436           1 visits   (total time: 28s)
  720. EJA872           1 visits   (total time: 26s)
  721. N382TS           1 visits   (total time: 27s)
  722. JTL717           1 visits   (total time: 28s)
  723. DCM815           1 visits   (total time: 26s)
  724. N988NW           1 visits   (total time: 37s)
  725. TCN717           1 visits   (total time: 31s)
  726. LXJ262           1 visits   (total time: 23s)
  727. N3216E           1 visits   (total time: 40s)
  728. N443CS           1 visits   (total time: 37s)
  729. N888PA           1 visits   (total time: 28s)
  730. ASP816           1 visits   (total time: 28s)
  731. N971MB           1 visits   (total time: 37s)
  732. EJA917           1 visits   (total time: 31s)
  733. N2940T           1 visits   (total time: 48s)
  734. N7255T           1 visits   (total time: 4s)
  735. N261HB           1 visits   (total time: 18s)
  736. N346PA           1 visits   (total time: 17s)
  737. N888GX           1 visits   (total time: 33s)
  738. N9226D           1 visits   (total time: 59s)
  739. N930PW           1 visits   (total time: 0s)
  740. EJA325           1 visits   (total time: 28s)
  741. N26EV            1 visits   (total time: 33s)
  742. N523DM           1 visits   (total time: 36s)
  743. CWG742           1 visits   (total time: 16s)
  744. EJA315           1 visits   (total time: 27s)
  745. EJA444           1 visits   (total time: 26s)
  746. CYO461           1 visits   (total time: 22s)
  747. N259PC           1 visits   (total time: 31s)
  748. N59FB            1 visits   (total time: 0s)
  749. N254E            1 visits   (total time: 46s)
  750. N6112G           1 visits   (total time: 29s)
  751. N530JF           1 visits   (total time: 18s)
  752. N112TG           1 visits   (total time: 25s)
  753. PRE54            1 visits   (total time: 34s)
  754. N189BL           1 visits   (total time: 36s)
  755. N2657D           1 visits   (total time: 1m 19s)
  756. N203RF           1 visits   (total time: 35s)
  757. N8175N           1 visits   (total time: 41s)
  758. PRE388           1 visits   (total time: 25s)
  759. N3939X           1 visits   (total time: 31s)
  760. EJA464           1 visits   (total time: 22s)

------------------------------------------------------------
  TOP 760 — LOWEST ALTITUDE OBSERVED (feet)
------------------------------------------------------------
    1. N249TH         5,568 ft
    2. N720CL         5,693 ft
    3. N350ZF         5,725 ft
    4. ALIFE2         5,739 ft
    5. N491LG         5,741 ft
    6. N810KK         5,751 ft
    7. N185PB         5,751 ft
    8. N405PJ         5,771 ft
    9. N4052F         5,787 ft
   10. N25430         5,814 ft
   11. N697RM         5,817 ft
   12. N851MB         5,827 ft
   13. N3802C         5,838 ft
   14. N1337K         5,844 ft
   15. N584RH         5,870 ft
   16. LXJ605         5,871 ft
   17. N303EH         5,874 ft
   18. N3804C         5,876 ft
   19. N3517S         5,879 ft
   20. N284L          5,879 ft
   21. LXJ360         5,879 ft
   22. N621FJ         5,888 ft
   23. N75839         5,888 ft
   24. N140PC         5,891 ft
   25. N738BJ         5,894 ft
   26. N5335S         5,894 ft
   27. N53FF          5,899 ft
   28. N360ES         5,899 ft
   29. CFHQB          5,899 ft
   30. CFXFT          5,902 ft
   31. N264SF         5,904 ft
   32. N256SW         5,906 ft
   33. N537ND         5,907 ft
   34. N184AF         5,909 ft
   35. N692CF         5,909 ft
   36. CXK548         5,909 ft
   37. N3128T         5,909 ft
   38. N244WH         5,909 ft
   39. N4464D         5,909 ft
   40. N57FF          5,910 ft
   41. N25CW          5,911 ft
   42. N31399         5,916 ft
   43. EJA784         5,918 ft
   44. JAS302         5,919 ft
   45. N929CD         5,922 ft
   46. N65584         5,925 ft
   47. N84UP          5,925 ft
   48. N406JA         5,926 ft
   49. N65440         5,927 ft
   50. N173DC         5,927 ft
   51. N657C          5,929 ft
   52. CXK594         5,930 ft
   53. N268FM         5,934 ft
   54. N967JB         5,935 ft
   55. CXK657         5,936 ft
   56. N523DM         5,936 ft
   57. N927TS         5,937 ft
   58. N96FF          5,937 ft
   59. EJA333         5,937 ft
   60. N570JD         5,937 ft
   61. N76FF          5,939 ft
   62. N17FS          5,939 ft
   63. N1132W         5,940 ft
   64. N394SP         5,940 ft
   65. N68BC          5,941 ft
   66. N96038         5,941 ft
   67. N485DL         5,941 ft
   68. N530PS         5,942 ft
   69. N715MN         5,943 ft
   70. N127SF         5,944 ft
   71. N75FF          5,945 ft
   72. EJA417         5,946 ft
   73. N372CZ         5,951 ft
   74. N265SF         5,955 ft
   75. CXK1020        5,955 ft
   76. N256SF         5,956 ft
   77. N120FM         5,957 ft
   78. N677P          5,957 ft
   79. N610SL         5,958 ft
   80. N50LF          5,959 ft
   81. EJA922         5,959 ft
   82. N547ND         5,960 ft
   83. N561ND         5,960 ft
   84. N184EH         5,960 ft
   85. N5341M         5,960 ft
   86. N514MT         5,961 ft
   87. N739ZN         5,962 ft
   88. N201TH         5,965 ft
   89. N816RD         5,965 ft
   90. N218KF         5,967 ft
   91. N4345G         5,968 ft
   92. N442SA         5,969 ft
   93. N4632F         5,970 ft
   94. N545Z          5,974 ft
   95. N259SF         5,974 ft
   96. N224VS         5,974 ft
   97. N1218S         5,974 ft
   98. N29HT          5,974 ft
   99. N736QG         5,974 ft
  100. PCH1           5,975 ft
  101. EVANS17        5,975 ft
  102. CXK434         5,976 ft
  103. LXJ598         5,979 ft
  104. N254SF         5,980 ft
  105. N480RL         5,980 ft
  106. N400BC         5,980 ft
  107. N114RG         5,980 ft
  108. N78RK          5,981 ft
  109. N48FF          5,982 ft
  110. N5808T         5,984 ft
  111. N12772         5,984 ft
  112. N97FF          5,984 ft
  113. N1846Z         5,986 ft
  114. N5290V         5,990 ft
  115. N400MZ         5,990 ft
  116. EJA464         5,990 ft
  117. N5138R         5,991 ft
  118. N248JS         5,991 ft
  119. CXK292         5,991 ft
  120. N772XJ         5,991 ft
  121. N555WP         5,991 ft
  122. N58FF          5,992 ft
  123. N79FF          5,993 ft
  124. CNS3311        5,993 ft
  125. PRE90          5,994 ft
  126. EJA626         5,994 ft
  127. KFS150         5,994 ft
  128. N252BS         5,995 ft
  129. CXK461         5,995 ft
  130. EJA830         5,997 ft
  131. PRE81          5,998 ft
  132. TWY750         5,998 ft
  133. N86168         5,999 ft
  134. N404FR         5,999 ft
  135. N341TM         5,999 ft
  136. N724FS         5,999 ft
  137. N6161X         5,999 ft
  138. EJA422         6,000 ft
  139. EJA533         6,000 ft
  140. PRE68          6,000 ft
  141. EJA314         6,001 ft
  142. N720DR         6,002 ft
  143. KAI525         6,002 ft
  144. N68MJ          6,002 ft
  145. JTL321         6,003 ft
  146. N611MB         6,004 ft
  147. N703BK         6,004 ft
  148. N5122U         6,004 ft
  149. CXK430         6,004 ft
  150. TWY944         6,005 ft
  151. N7895L         6,005 ft
  152. EJA444         6,005 ft
  153. N30147         6,006 ft
  154. EJA817         6,006 ft
  155. N343AK         6,006 ft
  156. N612RM         6,006 ft
  157. EJA760         6,007 ft
  158. LXJ474         6,008 ft
  159. N4547E         6,009 ft
  160. N50TW          6,009 ft
  161. N260TT         6,009 ft
  162. N2744W         6,009 ft
  163. N534HQ         6,009 ft
  164. N189BL         6,009 ft
  165. N203RF         6,009 ft
  166. N522ND         6,010 ft
  167. N9338Y         6,010 ft
  168. N74894         6,010 ft
  169. N216BD         6,012 ft
  170. CXK455         6,012 ft
  171. LXJ465         6,012 ft
  172. EJA706         6,012 ft
  173. JSX8103        6,012 ft
  174. N828SK         6,014 ft
  175. N92TX          6,014 ft
  176. N722WD         6,014 ft
  177. FFL1033        6,014 ft
  178. CAP596         6,015 ft
  179. N970TX         6,015 ft
  180. LXJ303         6,015 ft
  181. N401LX         6,017 ft
  182. N18KS          6,017 ft
  183. N4389D         6,018 ft
  184. N869TA         6,019 ft
  185. N763CB         6,019 ft
  186. N7883Z         6,019 ft
  187. N427BB         6,019 ft
  188. EJA530         6,020 ft
  189. N601LS         6,021 ft
  190. N6UX           6,021 ft
  191. N263SF         6,022 ft
  192. N246SJ         6,022 ft
  193. EJA884         6,022 ft
  194. N555AV         6,023 ft
  195. EJA529         6,023 ft
  196. N526ND         6,024 ft
  197. CXK141         6,024 ft
  198. N648F          6,024 ft
  199. N342FG         6,024 ft
  200. N2168D         6,024 ft
  201. N272SP         6,024 ft
  202. EJA606         6,024 ft
  203. N960F          6,024 ft
  204. N626UT         6,024 ft
  205. QHD681         6,024 ft
  206. CXK126         6,025 ft
  207. N3547L         6,025 ft
  208. N418DR         6,025 ft
  209. N331CH         6,026 ft
  210. COL1953        6,026 ft
  211. N1MN           6,027 ft
  212. CHR7           6,027 ft
  213. N247ER         6,027 ft
  214. N735CF         6,028 ft
  215. EJA257         6,028 ft
  216. JRE827         6,030 ft
  217. N404BC         6,030 ft
  218. PCH604         6,031 ft
  219. N34043         6,032 ft
  220. IJA30          6,032 ft
  221. EJA503         6,033 ft
  222. N960MP         6,033 ft
  223. N70RF          6,033 ft
  224. EJA414         6,033 ft
  225. N721FJ         6,034 ft
  226. CXK318         6,034 ft
  227. N808W          6,034 ft
  228. N37JL          6,034 ft
  229. CXK699         6,034 ft
  230. N623BG         6,034 ft
  231. N710           6,034 ft
  232. EJA315         6,034 ft
  233. PRE54          6,034 ft
  234. N850TB         6,035 ft
  235. N978AH         6,035 ft
  236. N10897         6,035 ft
  237. EJA273         6,036 ft
  238. CAP582         6,036 ft
  239. N221FD         6,036 ft
  240. N408DH         6,036 ft
  241. N152SA         6,037 ft
  242. LXJ484         6,037 ft
  243. N335FG         6,037 ft
  244. CXK442         6,038 ft
  245. EJM960         6,038 ft
  246. EJA345         6,038 ft
  247. N729HZ         6,039 ft
  248. EJA469         6,039 ft
  249. N821FJ         6,040 ft
  250. VJA338         6,041 ft
  251. KFS171         6,041 ft
  252. N6824P         6,041 ft
  253. EJA665         6,042 ft
  254. N909MA         6,042 ft
  255. N2896G         6,042 ft
  256. N668W          6,042 ft
  257. N831TT         6,042 ft
  258. N65251         6,043 ft
  259. N555YS         6,043 ft
  260. N121TS         6,043 ft
  261. EJA886         6,043 ft
  262. N263BA         6,044 ft
  263. TCN784         6,044 ft
  264. PRE388         6,044 ft
  265. EJA327         6,045 ft
  266. N365LG         6,045 ft
  267. EJA956         6,045 ft
  268. EJA325         6,045 ft
  269. TCN399         6,046 ft
  270. N420FJ         6,048 ft
  271. N70LX          6,048 ft
  272. N6112G         6,048 ft
  273. N549ND         6,049 ft
  274. N940W          6,049 ft
  275. N618MM         6,049 ft
  276. N734DJ         6,049 ft
  277. N514TX         6,049 ft
  278. N254E          6,049 ft
  279. CXK142         6,050 ft
  280. N9811U         6,050 ft
  281. N969GC         6,050 ft
  282. N259PC         6,050 ft
  283. N1352U         6,051 ft
  284. N7NE           6,051 ft
  285. JTL3           6,052 ft
  286. N523DL         6,053 ft
  287. N555BG         6,053 ft
  288. N272DS         6,054 ft
  289. N112NR         6,055 ft
  290. N19U           6,055 ft
  291. N660S          6,055 ft
  292. EJM713         6,055 ft
  293. N988AM         6,055 ft
  294. EJA612         6,055 ft
  295. N108NG         6,055 ft
  296. N7301P         6,056 ft
  297. N895CC         6,056 ft
  298. N1WG           6,056 ft
  299. EJA572         6,058 ft
  300. N24144         6,058 ft
  301. N225WS         6,058 ft
  302. SJJ209         6,059 ft
  303. N164RM         6,059 ft
  304. N90CG          6,059 ft
  305. TWY818         6,059 ft
  306. EJM134         6,059 ft
  307. N8269B         6,059 ft
  308. N64PW          6,059 ft
  309. N988NW         6,059 ft
  310. N2657D         6,059 ft
  311. N9152Q         6,060 ft
  312. N222AG         6,060 ft
  313. N141QS         6,061 ft
  314. N336PA         6,061 ft
  315. N881AF         6,061 ft
  316. N657KT         6,061 ft
  317. N736TT         6,061 ft
  318. EJA278         6,062 ft
  319. PRE26          6,063 ft
  320. CXK550         6,064 ft
  321. EJA485         6,064 ft
  322. SDE755         6,064 ft
  323. N415HS         6,064 ft
  324. N612NG         6,064 ft
  325. ASP816         6,064 ft
  326. N527JT         6,064 ft
  327. N75GL          6,065 ft
  328. N11636         6,065 ft
  329. PJC36          6,065 ft
  330. N53265         6,066 ft
  331. N960RR         6,066 ft
  332. N902F          6,066 ft
  333. LXJ540         6,067 ft
  334. N441A          6,068 ft
  335. N930J          6,068 ft
  336. LXJ397         6,068 ft
  337. N45941         6,069 ft
  338. CXK1150        6,069 ft
  339. EJA459         6,069 ft
  340. N708JP         6,069 ft
  341. NJM998         6,069 ft
  342. N24PH          6,069 ft
  343. N736SY         6,070 ft
  344. N350FG         6,070 ft
  345. N580ET         6,071 ft
  346. N414TW         6,071 ft
  347. NJM608         6,071 ft
  348. N918LT         6,071 ft
  349. N350HN         6,071 ft
  350. EJA874         6,072 ft
  351. N888GX         6,072 ft
  352. N364AE         6,074 ft
  353. PFT151         6,074 ft
  354. N420BD         6,075 ft
  355. N2347X         6,075 ft
  356. N720JH         6,076 ft
  357. N840MQ         6,076 ft
  358. N5178S         6,077 ft
  359. LXJ575         6,077 ft
  360. LXJ410         6,077 ft
  361. N443CS         6,077 ft
  362. N5033J         6,078 ft
  363. N339JM         6,078 ft
  364. JTZ287         6,078 ft
  365. N580RM         6,079 ft
  366. CYO461         6,079 ft
  367. EJA361         6,080 ft
  368. LXJ596         6,080 ft
  369. N8300J         6,080 ft
  370. TIV70          6,081 ft
  371. N430MW         6,081 ft
  372. N2WM           6,081 ft
  373. N888AW         6,082 ft
  374. N118NG         6,083 ft
  375. N313BK         6,083 ft
  376. N422V          6,084 ft
  377. N728DJ         6,084 ft
  378. N364D          6,084 ft
  379. EJA975         6,084 ft
  380. DCM815         6,084 ft
  381. N107SB         6,086 ft
  382. N794XJ         6,086 ft
  383. EJA680         6,086 ft
  384. N7293B         6,087 ft
  385. N226ML         6,087 ft
  386. N278GA         6,088 ft
  387. N910GE         6,088 ft
  388. N53DF          6,089 ft
  389. N3387R         6,089 ft
  390. N268VT         6,089 ft
  391. N707NG         6,089 ft
  392. CXK1143        6,090 ft
  393. N806LR         6,090 ft
  394. CXK298         6,091 ft
  395. N201AH         6,091 ft
  396. N21LX          6,092 ft
  397. N9908K         6,092 ft
  398. N577XW         6,092 ft
  399. EJA824         6,092 ft
  400. EJA436         6,092 ft
  401. N26EV          6,093 ft
  402. N17BM          6,094 ft
  403. N909XX         6,094 ft
  404. N756UJ         6,095 ft
  405. PRE31          6,098 ft
  406. N510BE         6,098 ft
  407. N914SM         6,098 ft
  408. N205UU         6,099 ft
  409. N1330N         6,099 ft
  410. N818RD         6,099 ft
  411. CAP543         6,099 ft
  412. N4HD           6,099 ft
  413. 1200           6,099 ft
  414. N505RR         6,099 ft
  415. EJA872         6,100 ft
  416. N61TY          6,101 ft
  417. N896JH         6,101 ft
  418. EJA423         6,102 ft
  419. N487ER         6,102 ft
  420. N838SP         6,103 ft
  421. N989AR         6,103 ft
  422. EJA637         6,104 ft
  423. XSR340         6,104 ft
  424. RAX555         6,105 ft
  425. N7018R         6,105 ft
  426. N523AB         6,106 ft
  427. N930ML         6,106 ft
  428. N736RP         6,107 ft
  429. N47RM          6,107 ft
  430. N149GK         6,108 ft
  431. PRE315         6,109 ft
  432. N446DW         6,109 ft
  433. N976DP         6,109 ft
  434. TCN717         6,109 ft
  435. EJA917         6,111 ft
  436. N8175N         6,111 ft
  437. N311XX         6,112 ft
  438. N707WY         6,112 ft
  439. N971MB         6,114 ft
  440. N3939X         6,114 ft
  441. N761JK         6,115 ft
  442. CWG742         6,115 ft
  443. N263RS         6,117 ft
  444. N165MW         6,118 ft
  445. N526LK         6,119 ft
  446. EJA265         6,119 ft
  447. N761BB         6,120 ft
  448. N2439S         6,121 ft
  449. N6322A         6,121 ft
  450. N530JF         6,122 ft
  451. N509AM         6,124 ft
  452. N156ME         6,124 ft
  453. N888PA         6,124 ft
  454. N104WF         6,125 ft
  455. N881RE         6,125 ft
  456. JTL717         6,126 ft
  457. N973HA         6,127 ft
  458. N860JB         6,128 ft
  459. N108DB         6,129 ft
  460. N261HB         6,129 ft
  461. CHILD1         6,130 ft
  462. N883SC         6,130 ft
  463. N707GP         6,130 ft
  464. N3216E         6,130 ft
  465. N395GF         6,131 ft
  466. N978PW         6,134 ft
  467. N244U          6,134 ft
  468. N621TK         6,136 ft
  469. JNX02          6,136 ft
  470. N24293         6,136 ft
  471. N8352T         6,137 ft
  472. N567JW         6,137 ft
  473. N268DA         6,137 ft
  474. N633PC         6,138 ft
  475. JTZ765         6,139 ft
  476. N909DB         6,140 ft
  477. N7189L         6,140 ft
  478. EJA838         6,143 ft
  479. N9226D         6,143 ft
  480. N3051A         6,144 ft
  481. N1553X         6,145 ft
  482. N211EE         6,145 ft
  483. N686MA         6,146 ft
  484. N395FG         6,146 ft
  485. N4633J         6,147 ft
  486. EJA889         6,148 ft
  487. N8141Y         6,149 ft
  488. N2079X         6,149 ft
  489. N505JF         6,149 ft
  490. EJM19          6,150 ft
  491. N160TT         6,151 ft
  492. N855CP         6,153 ft
  493. N2552X         6,153 ft
